"","ssyk_2012_kod","url","code","title","description"
"350","7319","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=7319","7319","Musikinstrumentmakare och övriga konsthantverkare","Utför övrigt arbete inom finmekanik och konst­hantverk än inom 7311<U+0096>7312. Exempel på arbetsuppgifter: Tillverkar, reparerar och stämmer musikinstrument. Tillverkar bruks- eller prydnadsföremål av glas, keramik, trä, halm, garn, läder, sten, horn m.m. på hantverksmässigt sätt. Slöjdar, täljer, stickar, broderar, väver, knypplar etc."
"351","7321","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=7321","7321","Prepresstekniker","Tar emot, kvalitetsbedömer, anpassar och justerar material inför tryckning."
"352","7322","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=7322","7322","Tryckare","Sköter, ställer in och anpassar tryckpressen. Övervakar, mäter och kontrollerar tryckprocessen."
"353","7323","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=7323","7323","Bokbindare m.fl.","Sköter och övervakar maskiner som binder böcker, broschyrer, tidskrifter m.m. Utför hantverksmässig bokbindning med hjälp av skär­maskiner och pappersklippare."
"354","7411","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=7411","7411","Installations- och serviceelektriker","Gör elinstallationer i byggnader. Utför felsökning och reparationer på elektriska anläggningar."
"355","7412","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=7412","7412","Industrielektriker","Installerar, underhåller och reparerar elektriska anläggningar i exempelvis industrilokaler. Underhåller och utför felsökning av utrustningar som styr olika processer inom industrin. Felsöker och reparerar elsystem i fordon, flygplan och på fartyg."
"356","7413","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=7413","7413","Distributionselektriker","Bygger, underhåller och reparerar ledningsnät som består av luftledning eller jordkabel. Under­håller och reparerar ställverk och transformator­stationer. Besiktigar ställverk och åtgärdar fel i ledningsnätet."
"357","7420","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=7420","7420","Elektronikreparatörer och kommunikationselektriker m.fl.","Installerar och reparerar data- och telenät samt larm och signalsystem. Installerar, reparerar och utför service på hemelektronik."
"358","7521","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=7521","7521","Manuella ytbehandlare, trä","Applicerar manuellt färg eller lack på trä eller träbaserat skivmaterial."
"359","7522","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=7522","7522","Fin-, inrednings- och möbelsnickare","Tillverkar och reparerar möbler, modeller, båtar och andra träprodukter på hantverksmässigt sätt. Tillverkar, monterar och reparerar inredningar för exempelvis affärer, banker och restauranger."
"360","7523","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=7523","7523","Maskinsnickare och maskinoperatörer, träindustri","Ställer in hel- och halvautomatiska träbearbetningsmaskiner samt utför bearbetning."
"361","7531","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=7531","7531","Skräddare och ateljésömmerskor m.fl.","Tar fram förslag till modeller, tillverkar mallar och mönster. Skär ut plaggdelar och andra detaljer i tyg, skinn och andra material för tillverkning av kläder och andra konfektionspro­dukter. Designar och syr klädesplagg efter kunders önskemål. Ändrar och lagar kläder av tyg och pälsskinn."
"362","7532","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=7532","7532","Sömmare","Syr segel, kapell, tält, ryggsäckar, bilklädslar m.m. i textil eller liknande material. Monterar och syr exempelvis paraplyer och lampskärmar. Broderar för hand dekorationer på kläder och andra produkter."
"363","7533","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=7533","7533","Tapetserare","Stoppar och klär möbler."
"364","7534","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=7534","7534","Läderhantverkare och skomakare","Avlägsnar kött, fett och hår från hudar. Bereder skinn för vidare användning. Garvar hudar genom kalkhusbehandling och spaltning. Hante­rar maskiner för att dela hudar samt färgar och mjukar upp skinn. Tillverkar och reparerar skor, väskor, sadeltyg m.m. Gör mönster för att skära till sko- och sadeldelar, väskor, sport- och andra läderartiklar. Syr läder för hand eller på maskin."
"365","7611","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=7611","7611","Slaktare och styckare m.fl.","Slaktar djur samt grov- eller finstyckar djurkroppar. Tillverkar charkuterier och andra köttvaror. Konserverar kött och andra livsmedel med hjälp av saltning, torkning och rökning."
"366","7612","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=7612","7612","Bagare och konditorer","Bakar matbröd och kaffebröd i ett bageri, konditori eller livsmedelsbutik. Tillverkar tårtor, bakelser och kakor samt desserter, handgjord choklad och konfekt."
"367","7613","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=7613","7613","Provsmakare och kvalitetsbedömare","Undersöker, avsmakar och bedömer jordbruksprodukter, matvaror och drycker."
"368","7619","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=7619","7619","Övriga livsmedelsförädlare","Utför annat livsmedelsförädlingsarbete än inom 7611<U+0096>7613. Exempel på arbetsuppgifter: Utför gårdstillverkning, förädling och försäljning av lokalt producerade matvaror och drycker."
"369","8111","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=8111","8111","Gruv- och stenbrottsarbetare","Borrar och transporterar malm från gruva. Borrar och förstärker berg vid anläggningsarbeten."
"370","8112","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=8112","8112","Processoperatörer, stenkross- och malmförädlingsanläggning","Sköter, styr och övervakar anläggningar som krossar berg eller krossar, mal och anrikar malm."
"371","8113","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=8113","8113","Brunnsborrare m.fl.","Monterar och styr maskiner och aggregat för borrning efter vatten, olja, mineral m.m. Monterar och sköter pumpanläggning."
"372","8114","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=8114","8114","Maskinoperatörer, cement-, sten- och betongvaror","Sköter och övervakar driften av anläggningar för framställning av betong eller asfalt. Sköter maskiner som genom klyvning, pressning, formning etc. framställer sten-, cement- och betongvaror samt asfalt, asbest, grafit m.m. Gör gjutfor­mar, armerar, gjuter och efterbehandlar betong­varor."
"373","8115","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=8115","8115","Bergsprängare","Spränger malm från gruva och berg vid anläggningsarbeten."
"374","8116","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=8116","8116","Stenhuggare m.fl.","Klyver sten till hällar eller block. Hugger, sågar, slipar och putsar sten samt graverar inskriptioner m.m. i sten."
"375","8121","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=8121","8121","Maskinoperatörer, ytbehandling","Styr och övervakar maskiner och utrustning som putsar, pläterar eller ytbehandlar metall eller metallföremål i syfte att öka motståndskraften mot frätning och förslitning, för dekorativa ändamål eller för att ge metall elektriska eller magnetiska egenskaper."
"376","8122","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=8122","8122","Valsverksoperatörer","Styr och övervakar valsverk i vilket stål eller andra metaller bearbetas till ämnen eller färdiga produkter."
"377","8129","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=8129","8129","Övriga maskin- och processoperatörer vid stål- och metallverk","Utför annat maskin- och processoperatörsarbete inom stål och metall än inom 8121<U+0096>8122. Exem­pel på arbetsuppgifter: Styr och övervakar maski­ner som drar, pressar och formar metall för att tillverka tråd, spik, stållinor, rör, stänger och liknande produkter. Övervakar och kontrollerar automatiska anläggningar för gjutning. Sköter maskiner för tillverkning av gjutformar och gjutkärnor."
"378","8131","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=8131","8131","Maskinoperatörer, farmaceutiska produkter","Styr och övervakar maskiner som bearbetar, blandar och formar kemikalier och andra ämnen för att framställa farmaceutiska produkter och hygienartiklar."
"379","8132","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=8132","8132","Maskinoperatörer, kemisktekniska och fotografiska produkter","Styr och övervakar maskiner som monterar ammunition eller bearbetar kemikalier och andra ämnen för tillverkning av ammunition, sprängämnen och fyrverkerier. Styr och övervakar maskiner inom kemiskteknisk industri som tillverkar kemikaliebaserade produkter som laminat, lim, linoleum, stearinljus, halogengaser och liknande. Styr och övervakar maskiner och utrustning som framställer och förstorar fotografiska bilder eller kopierar text, bild eller ritning."
"380","8141","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=8141","8141","Maskinoperatörer, gummiindustri","Styr och övervakar maskiner som blandar och valsar gummi eller som tillverkar olika produkter och detaljer av naturligt och syntetiskt gummi. Bygger upp eller regummerar gummidäck."
"381","8142","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=8142","8142","Maskinoperatörer, plastindustri","Styr och övervakar maskiner som blandar, gjuter, formar, armerar och svetsar plastämnen och plastkompositer till olika produkter och detaljer. Bygger båtskrov m.m. i plast."
"382","8143","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=8143","8143","Maskinoperatörer, pappersvaruindustri","Styr och övervakar maskiner som tillverkar påsar, kartonger, säckar, kuvert och andra produkter av papper, papp, kartong och liknande material."
"383","8151","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=8151","8151","Maskinoperatörer, blekning, färgning och tvättning","Styr och övervakar maskiner som bleker, färgar, tvättar eller på annat sätt behandlar garner, tyger och textilprodukter. Kemtvättar textil, skinn eller läder."
"384","8159","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=8159","8159","Övriga maskinoperatörer, textil-, skinn- och läderindustri","Utför annat maskinoperatörsarbete inom textil-, skinn och läderindustri än inom 8151. Exempel på arbetsuppgifter: Hanterar maskiner för att dela hudar samt färgar och mjukar upp skinn. Ytbehandlar och polerar skinn och läder. Styr och övervakar maskiner som tillverkar skor, väskor och andra produkter i läder, skinn, garn, textil eller syntetmaterial. Styr och övervakar maskiner som tillverkar trossar, nät och snören av natur- eller syntetmaterial. Sköter maskiner som spinner, tvinnar, nystar och spolar garn och tråd."
"385","8161","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=8161","8161","Maskinoperatörer, kött- och fiskberedningsindustri","Styr och övervakar maskiner som bereder och tillagar råvaror för färdigmat samt bereder kött och fisk genom kokning, torkning, saltning eller rökning."
"386","8162","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=8162","8162","Maskinoperatörer, mejeri","Styr och övervakar maskiner för behandling av mjölk samt för tillverkning av ost, smör och andra mejeriprodukter."
"387","8163","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=8163","8163","Maskinoperatörer, kvarn-, bageri- och konfektyrindustri","Styr och övervakar maskiner som krossar, maler, blandar och på andra sätt bearbetar säd, kryddor och liknande råvaror för konsumtion eller djurfoder. Styr och övervakar maskiner och linjer som bereder deg samt formar och bakar bröd, bakverk, pasta, choklad och konfektyr."
"388","8169","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=8169","8169","Övriga maskinoperatörer inom livsmedelsindustri m.m.","Utför annat maskinoperatörsarbete inom livsmedelsindustri m.m. än inom 8161<U+0096>8163. Exempel på arbetsuppgifter: Styr och övervakar maskiner för framställning av t.ex. fruktkonser­ver, vin, kaffe och tobak."
"389","8171","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=8171","8171","Processoperatörer, pappersmassa","Styr och övervakar anläggningar för tillverkning av pappersmassa och utvinning av biprodukter."
"390","8172","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=8172","8172","Processoperatörer, papper","Styr och övervakar anläggningar som tillverkar papper, papp m.m. av pappersmassa. Sköter maskiner för efterbehandling av papper eller kartong."
"391","8173","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=8173","8173","Operatörer inom sågverk, hyvleri och plywood m.m.","Styr och övervakar maskiner och utrustning som behandlar, sågar, skär och flisar trä för vidare användning. Sköter lagring, sortering och torkning av virke. Styr och övervakar maskiner och utrustning som tillverkar skiktträ, träfiber- och spånskivor. Defibrerar, limmar, pressar, torkar, stansar, sågar, sorterar etc."
"392","8174","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=8174","8174","Maskinoperatörer inom ytbehandling, trä","Applicerar i maskinell process färg och lack på trä eller träbaserat skivmaterial."
"393","8181","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=8181","8181","Maskinoperatörer, påfyllning, packning och märkning","Styr och övervakar maskiner som tappar på flas­kor, försluter, emballerar, packar, väger samt märker och fäster fraktsedlar m.m. på produkter, förpackningar och behållare."
"394","8189","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=8189","8189","Andra process- och maskinoperatörer","Utför annat process- och maskinoperatörsarbete inom 81. Exempel på arbetsuppgifter: Styr och övervakar ugnar och andra anläggningar för tillverkning av glasmassa, glasprodukter, linser samt keramiska produkter som t.ex. kakel, keramik och tegel."
"395","8191","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=8191","8191","Drifttekniker vid värme- och vattenverk","Styr och övervakar anläggningar och maskiner som framställer och distribuerar elektricitet, ånga och hetvatten. Styr anläggningar för förbränning av avfall samt för upptagning, rening och distribution av vatten. Styr kyl- och ventilationsmaskineri."
"396","8192","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=8192","8192","Processövervakare, kemisk industri","Styr och övervakar exempelvis pumpar och kompressorer på anläggningar för raffinering och annan behandling av petroleum eller petroleumbaserade produkter. Sköter anläggningar för behandling av kemikalier genom krossning, upphettning, blandning, destillering, filtrering m.m."
"397","8193","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=8193","8193","Processövervakare, metallproduktion","Styr och övervakar processtyrda ugnar m.m. för smältning, omvandling och raffinering av malm och metall."
"398","8199","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=8199","8199","Övriga drifttekniker och processövervakare","Utför annat arbete inom drift- och processöver­vakning än inom 8191<U+0096>8193. Exempel på arbetsuppgifter: Styr och övervakar industrirobotar."
"399","8211","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=8211","8211","Fordonsmontörer","Monterar i seriemässig tillverkning större och mindre komponenter till maskiner, motorer och fordon genom att t.ex. skruva, svetsa, löda, nita eller limma."
"400","8212","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=8212","8212","Montörer, elektrisk och elektronisk utrustning","Sätter i seriemässig tillverkning samman el- och teleutrustning genom att t.ex. skruva, löda och svetsa."
"401","8213","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=8213","8213","Montörer, metall-, gummi- och plastprodukter","Sätter i seriemässig tillverkning samman komponenter av metall, gummi och plast till olika pro­dukter som t.ex. leksaker, sportartiklar och cyklar. Lagar punkteringar, monterar nya däck och balanserar hjul."
"402","8214","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=8214","8214","Montörer, träprodukter","Sätter i seriemässig tillverkning samman komponenter av trä till olika produkter som t.ex. möbler."
"403","8219","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=8219","8219","Övriga montörer","Utför annat monteringsarbete än inom 8211<U+0096>8214. Exempel på arbetsuppgifter: Sätter i seriemässig tillverkning samman komponenter av exempelvis papp, textil, läder och liknande material till olika produkter."
"404","8311","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=8311","8311","Lokförare","Framför lok, motorvagnar, pendeltåg, tunnelbana och växlingslok i person- och godstrafik."
"405","8312","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=8312","8312","Bangårdspersonal","Växlar och iordningställer tåg på bangårdar samt säkerhetssynar och provbromsar dem. Sköter vagnupptagningen, rangeringen, vagnexpediering och godshantering. Utför enklare underhåll av fordon."
"406","8321","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=8321","8321","Taxiförare m.fl.","Kör taxi- och personbilar samt minibussar för att transportera passagerare. Assisterar passagerare vid behov."
"407","8329","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=8329","8329","Övriga bil-, motorcykel- och cykelförare","Utför annat bilförararbete än inom 8321. Exempel på arbetsuppgifter: Kör personbil, motorcykel, cykel eller minibuss för att transportera varor."
"408","8331","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=8331","8331","Buss- och spårvagnsförare","Kör buss, trådbuss eller spårvagn för att transportera passagerare. Kontrollerar biljetter och färdbevis samt ropar ut hållplatser. Ansvarar för passagerares säkerhet under färden."
"409","8332","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=8332","8332","Lastbilsförare m.fl.","Kör tung lastbil och transporterar och hanterar gods. Beräknar godsets vikt och volym och medverkar i lastning och lossning. Transporterar och bärgar fordon. Kör bokbuss."
"410","8341","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=8341","8341","Förare av jordbruks- och skogsmaskiner","Kör skogsmaskiner i samband med gallring och slutavverkning av skog. Kör och sköter jordbruksmaskiner exempelvis i samband med plöjning, harvning, sådd och skörd."
"411","8342","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=8342","8342","Anläggningsmaskinförare m.fl.","Kör maskiner för grävning, schaktning och lastning av till exempel jord, sten, grus och sand samt för beläggning av asfalt, betong m.m. Sköter och övervakar mudderverk och pålmaski­ner. Kör maskiner för gatusopning och snöröjning samt is- och pistmaskiner."
"412","8343","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=8343","8343","Kranförare m.fl.","Manövrerar och styr kranar och lyftanordningar. Sköter och övervakar linbanor och skidliftar m.m."
"413","8344","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=8344","8344","Truckförare","Använder truck eller liknande fordon som transporterar, lyfter, lastar, lossar och staplar gods."
"414","8350","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=8350","8350","Matroser och jungmän m.fl.","Håller utkik samt manövrerar och styr fartyg enligt instruktioner. Sköter däcksutrustning, rengör och målar däck och skrov."
"415","9111","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=9111","9111","Städare","Städar och rengör lokaler som t.ex. affärer, bostäder, hotell, industrier, kontor, restauranger och skolor. Städar fordon som t.ex. bussar, tunnelbane- och järnvägsvagnar samt fartyg och flygplan."
"416","9119","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=9119","9119","Övrig hemservicepersonal m.fl.","Utför annat hushållsnära arbete än inom 9111. Exempel på arbetsuppgifter: Handlar, lagar mat, städar och passar barn m.m."
"417","9120","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=9120","9120","Bilrekonditionerare, fönsterputsare och övriga rengöringsarbetare","Utför rekonditioneringsarbete och fordonsvård. Rengör fönster, skyltfönster och glasväggar. Utför övrigt rengöringsarbete."
"418","9210","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=9210","9210","Bärplockare och plantörer m.fl.","Skördar grönsaker, frukt och bär. Röjer, gräver, planterar, rensar, gallrar, stackar m.m., med hjälp av handredskap och handverktyg. Rengör stallar och ladugårdar."
"419","9310","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=9310","9310","Grovarbetare inom bygg och anläggning","Röjer, river och hanterar material på bygg­arbetsplatser. Assisterar vid maskinellt schaktarbete på bygg- och anläggningsarbeten. Lastar, lossar och behandlar torv."
"420","9320","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=9320","9320","Handpaketerare och andra fabriksarbetare","Fyller och tillsluter förpackningar för hand. Etiketterar, packar, emballerar och väger gods manuellt samt sorterar produkter. Hanterar och rengör material och produkter i samband med tillverkning."
"421","9331","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=9331","9331","Hamnarbetare","Lastar och lossar gods samt dirigerar trafik i hamnar."
"422","9411","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=9411","9411","Pizzabagare m.fl.","Bakar pizzor och tillreder andra maträtter exempelvis på pizzeria eller gatukök."
"423","9412","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=9412","9412","Restaurang- och köksbiträden m.fl.","Portionerar mat, tar emot betalning i kassa samt plockar disk och diskar inom restaurang eller storkök. Förbereder mat, sköljer, skalar och hackar grönsaker. Deltar i enklare matlagning. Ansvarar för frukostservering."
"424","9413","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=9413","9413","Kafé- och konditoribiträden","Säljer och serverar kaffebröd, kaffe och andra drycker samt bereder, säljer och serverar smörgåsar, sallader och andra smårätter på ett kafé eller konditori. Tar betalt och ansvarar för kassa."
"425","9520","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=9520","9520","Torg- och marknadsförsäljare","Säljer frukt, grönsaker, mat och andra varor på torg och allmänna platser t.ex. vid marknader."
"426","9610","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=9610","9610","Renhållnings- och återvinningsarbetare","Nedmonterar uttjänta fordon, maskiner, apparater m.m. för att återvinna delar och komponenter. Hämtar, tömmer och sorterar sopsäckar och kärl samt annat avfall och skrot. Sopar, spolar, plogar och sandar gator och vägar. Skottar snö samt röjer parker från löv."
"427","9621","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=9621","9621","Reklamutdelare och tidningsdistributörer","Distribuerar tidningar och reklamblad till hushåll och inrättningar."
"428","9622","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=9622","9622","Vaktmästare m.fl.","Samlar in, sorterar och delar ut post och paket m.m. Ansvarar för kontorsmaterial samt underhåller vissa kontorsmaskiner. Hjälper till vid omflyttningar. Utför enklare reparationer. Bär bagage på hotell. Tar emot entrébiljetter och ansvarar för gästers ytterkläder."
"429","9629","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=9629","9629","Övriga servicearbetare","Utför annat arbete än inom 9621<U+0096>9622. Exem­pel på arbetsuppgifter: fyller på varuautomater samt tömmer myntboxar och parkeringsautomater. Avläser el-, gas- och vattenmätare samt kontrollerar TV-licenser."
